remoteip,date3,time,date,requests,req_protocol,req_method,status,Response_time,bytes_sent,referal,user_agent,virtual_host,serveid,error_level,error_message
localhost1,09-01-2013,22:39:32,'2013-01-09 22:39:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,414,264,6658,www.amazon.com,Opera/9.80,virtualhost1,server1,error,Request URI Too Long: /var/www/testphp.php
localhost2,09-01-2013,22:45:32,'2013-01-09 22:45:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,221,200,www.4shared.com,Opera/9.80,virtualhost2,server1,,
localhost3,09-01-2013,22:57:32,'2013-01-09 22:57:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,400,205,626,www.4shared.com,Opera/9.80,virtualhost1,server1,error,Bad Request
localhost3,09-01-2013,23:03:32,'2013-01-09 23:03:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,932,6657,www.facebook.com,Crome,virtualhost1,server1,,
localhost3,09-01-2013,23:09:32,'2013-01-09 23:09:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,4257,283,www.facebook.com,Crome,virtualhost1,server1,,
localhost3,09-01-2013,23:15:32,'2013-01-09 23:15:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,708,200,www.facebook.com,Crome,virtualhost1,server1,,
localhost4,09-01-2013,23:21:32,'2013-01-09 23:21:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,401,188,626,www.facebook.com,IE8,virtualhost2,server1,error,Authorization Required: /var/www/favcon.php
localhost4,09-01-2013,23:27:32,'2013-01-09 23:27:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,281,6650,www.facebook.com,Opera/9.80,virtualhost2,server1,,
localhost4,09-01-2013,23:33:32,'2013-01-09 23:33:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,6743,283,www.google.com,Opera/9.80,virtualhost2,server1,,
localhost4,09-01-2013,23:39:32,'2013-01-09 23:39:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,809,200,www.google.com,Opera/9.80,virtualhost1,server1,,
localhost5,09-01-2013,23:45:32,'2013-01-09 23:45:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,688,626,www.google.com,Opera/9.80,virtualhost1,server1,,
localhost5,09-01-2013,23:51:32,'2013-01-09 23:51:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,408,583,6650,www.yahoo.com,Mozilla/5.0,virtualhost2,server1,error,Request Timed Out: /var/www/testing.php
localhost5,10-01-2013,00:03:32,'2013-01-10 00:03:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,404,676,200,www.yahoo.com,Mozilla/5.0,virtualhost1,server1,error,File does not exist: /var/www/favicon.php
localhost2,10-01-2013,00:09:32,'2013-01-10 00:09:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,403,416,625,www.yahoo.com,IE8,virtualhost2,server1,error,client denied by server configuration: /var/www/fa
localhost4,10-01-2013,00:15:32,'2013-01-10 00:15:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,306,6650,www.yahoo.com,IE8,virtualhost2,server1,,
localhost1,10-01-2013,00:21:32,'2013-01-10 00:21:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,6815,283,www.timesofindia.com,IE8,virtualhost2,server1,,
localhost1,10-01-2013,00:27:32,'2013-01-10 00:27:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,680,200,www.timesofindia.com,IE8,virtualhost2,server1,,
localhost2,10-01-2013,00:33:32,'2013-01-10 00:33:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,690,625,www.timesofindia.com,IE8,virtualhost2,server1,,
localhost2,10-01-2013,00:39:32,'2013-01-10 00:39:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,414,944,6651,www.timesofindia.com,Opera/9.80,virtualhost2,server1,error,Request URI Too Long: /var/www/testphp.php
localhost3,10-01-2013,00:45:32,'2013-01-10 00:45:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,3464540,283,www.timesofindia.com,Opera/9.80,virtualhost1,server1,,
localhost3,10-01-2013,00:51:32,'2013-01-10 00:51:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,266,200,www.flipkart.com,Mozilla/5.0,virtualhost1,server1,,
localhost3,10-01-2013,00:57:32,'2013-01-10 00:57:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,622,626,www.flipkart.com,Crome,virtualhost1,server1,,
localhost3,10-01-2013,01:03:32,'2013-01-10 01:03:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,400,1206,6656,www.flipkart.com,Crome,virtualhost1,server1,error,Bad Request
localhost3,10-01-2013,01:09:32,'2013-01-10 01:09:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,290,200,www.flipkart.com,IE8,virtualhost1,server1,,
localhost4,10-01-2013,01:15:32,'2013-01-10 01:15:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,17953,283,www.flipkart.com,IE8,virtualhost1,server1,,
localhost4,10-01-2013,01:21:32,'2013-01-10 01:21:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,673,626,www.ebay.com,IE8,virtualhost2,server1,,
localhost4,10-01-2013,01:33:32,'2013-01-10 01:33:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,401,3754,283,www.ebay.com,IE8,virtualhost1,server1,error,Authorization Required: /var/www/favcon.php
localhost4,10-01-2013,01:39:32,'2013-01-10 01:39:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,251,200,www.ebay.com,Opera/9.80,virtualhost1,server1,,
localhost5,10-01-2013,01:45:32,'2013-01-10 01:45:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,408,495,626,www.ebay.com,Opera/9.80,virtualhost1,server1,error,Request Timed Out: /var/www/testing.php
localhost5,10-01-2013,01:51:32,'2013-01-10 01:51:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,304,377,6650,www.amazon.com,Opera/9.80,virtualhost1,server1,,
localhost5,10-01-2013,01:57:32,'2013-01-10 01:57:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,404,275,200,www.amazon.com,Mozilla/5.0,virtualhost2,server1,error,File does not exist: /var/www/favicon.php
localhost5,10-01-2013,02:09:32,'2013-01-10 02:09:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,449,623,www.amazon.com,Crome,virtualhost1,server1,,
localhost2,10-01-2013,02:15:32,'2013-01-10 02:15:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,403,428,6645,www.amazon.com,Crome,virtualhost2,server1,error,client denied by server configuration: /var/www/fa
localhost4,10-01-2013,02:21:32,'2013-01-10 02:21:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,6580,283,www.4shared.com,IE8,virtualhost2,server1,,
localhost1,10-01-2013,02:27:32,'2013-01-10 02:27:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,271,200,www.facebook.com,IE8,virtualhost1,server1,,
localhost1,10-01-2013,02:33:32,'2013-01-10 02:33:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,274,626,www.facebook.com,IE8,virtualhost2,server1,,
localhost1,10-01-2013,02:39:32,'2013-01-10 02:39:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,414,817,6650,www.facebook.com,Opera/9.80,virtualhost2,server1,error,Request URI Too Long: /var/www/testphp.php
localhost1,10-01-2013,02:45:32,'2013-01-10 02:45:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,10323,283,www.facebook.com,Opera/9.80,virtualhost2,server1,,
localhost2,10-01-2013,02:51:32,'2013-01-10 02:51:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,656,200,www.facebook.com,Opera/9.80,virtualhost2,server1,,
localhost2,10-01-2013,02:57:32,'2013-01-10 02:57:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,400,755,626,www.google.com,Mozilla/5.0,virtualhost1,server1,error,Bad Request
localhost3,10-01-2013,03:03:32,'2013-01-10 03:03:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,540,6652,www.google.com,Mozilla/5.0,virtualhost1,server1,,
localhost3,10-01-2013,03:15:32,'2013-01-10 03:15:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,736,200,www.google.com,Crome,virtualhost1,server1,,
localhost3,10-01-2013,03:21:32,'2013-01-10 03:21:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,401,695,626,www.google.com,Crome,virtualhost2,server1,error,Authorization Required: /var/www/favcon.php
localhost4,10-01-2013,03:27:32,'2013-01-10 03:27:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,945,6652,www.yahoo.com,Crome,virtualhost2,server1,,
localhost4,10-01-2013,03:33:32,'2013-01-10 03:33:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,408,11086,283,www.yahoo.com,IE8,virtualhost2,server1,error,Request Timed Out: /var/www/testing.php
localhost4,10-01-2013,03:39:32,'2013-01-10 03:39:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,474,200,www.timesofindia.com,IE8,virtualhost2,server1,,
localhost4,10-01-2013,03:45:32,'2013-01-10 03:45:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,714,626,www.timesofindia.com,Opera/9.80,virtualhost1,server1,,
localhost5,10-01-2013,03:51:32,'2013-01-10 03:51:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,934,6652,www.flipkart.com,Opera/9.80,virtualhost1,server1,,
localhost5,10-01-2013,03:57:32,'2013-01-10 03:57:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,404,10297,283,www.flipkart.com,Opera/9.80,virtualhost1,server1,error,File does not exist: /var/www/favicon.php
localhost5,10-01-2013,04:03:32,'2013-01-10 04:03:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,656,200,www.ebay.com,Opera/9.80,virtualhost1,server1,,
localhost2,10-01-2013,04:15:32,'2013-01-10 04:15:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,562,6652,www.amazon.com,Mozilla/5.0,virtualhost1,server1,,
localhost4,10-01-2013,04:21:32,'2013-01-10 04:21:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,11227,283,www.amazon.com,Mozilla/5.0,virtualhost2,server1,,
localhost1,10-01-2013,04:27:32,'2013-01-10 04:27:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,732,200,www.facebook.com,Mozilla/5.0,virtualhost1,server1,,
localhost1,10-01-2013,04:33:32,'2013-01-10 04:33:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,403,737,626,www.facebook.com,Crome,virtualhost1,server1,error,client denied by server configuration: /var/www/fa
localhost2,10-01-2013,04:39:32,'2013-01-10 04:39:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,2115,6652,www.facebook.com,Crome,virtualhost1,server1,,
localhost3,10-01-2013,04:45:32,'2013-01-10 04:45:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,304,9779,283,www.google.com,Crome,virtualhost2,server1,,
localhost3,10-01-2013,04:51:32,'2013-01-10 04:51:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,414,756,200,www.yahoo.com,Crome,virtualhost2,server1,error,Request URI Too Long: /var/www/testphp.php
localhost4,10-01-2013,04:57:32,'2013-01-10 04:57:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,683,626,www.yahoo.com,Crome,virtualhost2,server1,,
localhost4,10-01-2013,05:03:32,'2013-01-10 05:03:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,400,245,6649,www.yahoo.com,IE8,virtualhost2,server1,error,Bad Request
localhost5,10-01-2013,05:09:32,'2013-01-10 05:09:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,3703,283,www.timesofindia.com,IE8,virtualhost1,server1,,
localhost5,10-01-2013,05:15:32,'2013-01-10 05:15:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,266,200,www.timesofindia.com,IE8,virtualhost2,server1,,
localhost2,10-01-2013,05:21:32,'2013-01-10 05:21:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,363,626,www.timesofindia.com,IE8,virtualhost2,server1,,
localhost4,10-01-2013,05:27:32,'2013-01-10 05:27:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,401,255,6649,www.flipkart.com,Opera/9.80,virtualhost2,server1,error,Authorization Required: /var/www/favcon.php
localhost1,10-01-2013,05:33:32,'2013-01-10 05:33:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,408,4506,283,www.flipkart.com,Opera/9.80,virtualhost1,server1,error,Request Timed Out: /var/www/testing.php
localhost1,10-01-2013,05:39:32,'2013-01-10 05:39:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,241,200,www.flipkart.com,Opera/9.80,virtualhost2,server1,,
localhost3,10-01-2013,05:51:32,'2013-01-10 05:51:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,1794,6649,www.ebay.com,Mozilla/5.0,virtualhost2,server1,,
localhost3,10-01-2013,05:57:32,'2013-01-10 05:57:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5853,283,www.ebay.com,Mozilla/5.0,virtualhost1,server1,,
localhost3,10-01-2013,06:03:32,'2013-01-10 06:03:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,269,200,www.amazon.com,Crome,virtualhost1,server1,,
localhost3,10-01-2013,06:09:32,'2013-01-10 06:09:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,404,552,625,www.amazon.com,Crome,virtualhost2,server1,error,File does not exist: /var/www/favicon.php
localhost4,10-01-2013,06:15:32,'2013-01-10 06:15:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,635,6649,www.amazon.com,Crome,virtualhost2,server1,,
localhost4,10-01-2013,06:21:32,'2013-01-10 06:21:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,6534,283,www.4shared.com,Crome,virtualhost2,server1,,
localhost4,10-01-2013,06:27:32,'2013-01-10 06:27:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,571,200,www.4shared.com,Crome,virtualhost1,server1,,
localhost4,10-01-2013,06:33:32,'2013-01-10 06:33:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,680,625,www.4shared.com,IE8,virtualhost2,server1,,
localhost5,10-01-2013,06:39:32,'2013-01-10 06:39:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,403,314,6648,www.facebook.com,IE8,virtualhost2,server1,error,client denied by server configuration: /var/www/fa
localhost5,10-01-2013,06:45:32,'2013-01-10 06:45:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,10883,283,www.facebook.com,IE8,virtualhost2,server1,,
localhost5,10-01-2013,06:51:32,'2013-01-10 06:51:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,617,200,www.facebook.com,IE8,virtualhost2,server1,,
localhost5,10-01-2013,06:57:32,'2013-01-10 06:57:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,644,624,www.google.com,Opera/9.80,virtualhost2,server1,,
localhost2,10-01-2013,07:03:32,'2013-01-10 07:03:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,803,6648,www.google.com,Opera/9.80,virtualhost2,server1,,
localhost4,10-01-2013,07:09:32,'2013-01-10 07:09:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5994,283,www.google.com,Opera/9.80,virtualhost1,server1,,
localhost1,10-01-2013,07:15:32,'2013-01-10 07:15:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,539,200,www.google.com,Opera/9.80,virtualhost1,server1,,
localhost2,10-01-2013,07:27:32,'2013-01-10 07:27:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,474,6650,www.4shared.com,Mozilla/5.0,virtualhost2,server1,,
localhost2,10-01-2013,07:33:32,'2013-01-10 07:33:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,4398,283,www.4shared.com,Crome,virtualhost1,server1,,
localhost4,10-01-2013,07:39:32,'2013-01-10 07:39:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,649,200,www.4shared.com,IE8,virtualhost1,server1,,
localhost1,10-01-2013,07:45:32,'2013-01-10 07:45:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,643,626,www.4shared.com,IE8,virtualhost1,server1,,
localhost2,10-01-2013,07:51:32,'2013-01-10 07:51:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,392,6650,www.facebook.com,IE8,virtualhost1,server1,,
localhost2,10-01-2013,07:57:32,'2013-01-10 07:57:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,400,5552,283,www.google.com,Opera/9.80,virtualhost2,server1,error,Bad Request
localhost2,10-01-2013,08:03:32,'2013-01-10 08:03:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,641,200,www.yahoo.com,Opera/9.80,virtualhost1,server1,,
localhost2,10-01-2013,08:09:32,'2013-01-10 08:09:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,345,624,www.yahoo.com,Crome,virtualhost1,server1,,
localhost3,10-01-2013,08:21:32,'2013-01-10 08:21:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,8038,283,www.timesofindia.com,Crome,virtualhost1,server1,,
localhost3,10-01-2013,08:27:32,'2013-01-10 08:27:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,724,200,www.flipkart.com,Crome,virtualhost1,server1,,
localhost3,10-01-2013,08:33:32,'2013-01-10 08:33:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,401,352,624,www.flipkart.com,IE8,virtualhost1,server1,error,Authorization Required: /var/www/favcon.php
localhost4,10-01-2013,08:39:32,'2013-01-10 08:39:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,349,6656,www.ebay.com,IE8,virtualhost2,server1,,
localhost4,10-01-2013,08:45:32,'2013-01-10 08:45:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5842,283,www.ebay.com,IE8,virtualhost2,server1,,
localhost4,10-01-2013,08:51:32,'2013-01-10 08:51:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,408,626,200,www.amazon.com,IE8,virtualhost2,server1,error,Request Timed Out: /var/www/testing.php
localhost5,10-01-2013,08:57:32,'2013-01-10 08:57:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,231,626,www.amazon.com,IE8,virtualhost1,server1,,
localhost5,10-01-2013,09:03:32,'2013-01-10 09:03:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,264,6648,www.4shared.com,Opera/9.80,virtualhost1,server1,,
localhost5,10-01-2013,09:09:32,'2013-01-10 09:09:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,3755,283,www.4shared.com,Opera/9.80,virtualhost1,server1,,
localhost2,10-01-2013,09:15:32,'2013-01-10 09:15:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,714,200,www.4shared.com,Opera/9.80,virtualhost1,server1,,
localhost4,10-01-2013,09:21:32,'2013-01-10 09:21:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,404,754,625,www.4shared.com,Opera/9.80,virtualhost2,server1,error,File does not exist: /var/www/favicon.php
localhost1,10-01-2013,09:27:32,'2013-01-10 09:27:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,279,6648,www.google.com,Opera/9.80,virtualhost2,server1,,
localhost1,10-01-2013,09:33:32,'2013-01-10 09:33:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,7036,283,www.yahoo.com,Crome,virtualhost2,server1,,
localhost2,10-01-2013,09:39:32,'2013-01-10 09:39:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,894,200,www.yahoo.com,Crome,virtualhost2,server1,,
localhost2,10-01-2013,09:51:32,'2013-01-10 09:51:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,403,505,6648,www.yahoo.com,IE8,virtualhost1,server1,error,client denied by server configuration: /var/www/fa
localhost3,10-01-2013,09:57:32,'2013-01-10 09:57:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,8415,283,www.timesofindia.com,IE8,virtualhost1,server1,,
localhost3,10-01-2013,10:03:32,'2013-01-10 10:03:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,870,200,www.timesofindia.com,IE8,virtualhost1,server1,,
localhost3,10-01-2013,10:09:32,'2013-01-10 10:09:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,243,625,www.timesofindia.com,Opera/9.80,virtualhost2,server1,,
localhost3,10-01-2013,10:15:32,'2013-01-10 10:15:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,304,295,6650,www.timesofindia.com,Opera/9.80,virtualhost2,server1,,
localhost3,10-01-2013,10:21:32,'2013-01-10 10:21:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,414,6706,283,www.flipkart.com,Opera/9.80,virtualhost1,server1,error,Request URI Too Long: /var/www/testphp.php
localhost4,10-01-2013,10:27:32,'2013-01-10 10:27:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,833,200,www.flipkart.com,Opera/9.80,virtualhost1,server1,,
localhost4,10-01-2013,10:33:32,'2013-01-10 10:33:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,682,626,www.flipkart.com,Mozilla/5.0,virtualhost2,server1,,
localhost4,10-01-2013,10:39:32,'2013-01-10 10:39:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,308,6650,www.flipkart.com,Mozilla/5.0,virtualhost2,server1,,
localhost4,10-01-2013,10:45:32,'2013-01-10 10:45:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,400,6615,283,www.ebay.com,IE8,virtualhost2,server1,error,Bad Request
localhost4,10-01-2013,10:51:32,'2013-01-10 10:51:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,661,200,www.ebay.com,IE8,virtualhost1,server1,,
localhost5,10-01-2013,10:57:32,'2013-01-10 10:57:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,319,626,www.ebay.com,IE8,virtualhost1,server1,,
localhost5,10-01-2013,11:03:32,'2013-01-10 11:03:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,398,6650,www.ebay.com,IE8,virtualhost1,server1,,
localhost5,10-01-2013,11:15:32,'2013-01-10 11:15:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,401,897,200,www.amazon.com,Opera/9.80,virtualhost2,server1,error,Authorization Required: /var/www/favcon.php
localhost5,10-01-2013,11:21:32,'2013-01-10 11:21:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,667,624,www.amazon.com,Opera/9.80,virtualhost1,server1,,
localhost2,10-01-2013,11:27:32,'2013-01-10 11:27:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,263,6650,www.amazon.com,Opera/9.80,virtualhost1,server1,,
localhost4,10-01-2013,11:33:32,'2013-01-10 11:33:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,408,4967,283,www.4shared.com,Opera/9.80,virtualhost1,server1,error,Request Timed Out: /var/www/testing.php
localhost2,10-01-2013,11:39:32,'2013-01-10 11:39:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,669,200,www.4shared.com,Mozilla/5.0,virtualhost2,server1,,
localhost2,10-01-2013,11:45:32,'2013-01-10 11:45:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,697,624,www.facebook.com,Crome,virtualhost2,server1,,
localhost2,10-01-2013,11:51:32,'2013-01-10 11:51:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,404,772,6650,www.facebook.com,Crome,virtualhost2,server1,error,File does not exist: /var/www/favicon.php
localhost2,10-01-2013,11:57:32,'2013-01-10 11:57:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,8085,283,www.facebook.com,Mozilla/5.0,virtualhost1,server1,,
localhost3,10-01-2013,12:09:32,'2013-01-10 12:09:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,265,625,www.yahoo.com,Crome,virtualhost1,server1,,
localhost4,10-01-2013,12:15:32,'2013-01-10 12:15:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,1464,6650,www.yahoo.com,Opera/9.80,virtualhost1,server1,,
localhost4,10-01-2013,12:21:32,'2013-01-10 12:21:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,14064,283,www.timesofindia.com,Opera/9.80,virtualhost1,server1,,
localhost5,10-01-2013,12:27:32,'2013-01-10 12:27:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,465,200,www.timesofindia.com,Opera/9.80,virtualhost2,server1,,
localhost5,10-01-2013,12:33:32,'2013-01-10 12:33:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,414,687,626,www.flipkart.com,Opera/9.80,virtualhost2,server1,error,Request URI Too Long: /var/www/testphp.php
localhost2,10-01-2013,12:39:32,'2013-01-10 12:39:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,752,6651,www.flipkart.com,Opera/9.80,virtualhost2,server1,,
localhost4,10-01-2013,12:45:32,'2013-01-10 12:45:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5542,283,www.ebay.com,Mozilla/5.0,virtualhost2,server1,,
localhost1,10-01-2013,12:51:32,'2013-01-10 12:51:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,339,200,www.ebay.com,Mozilla/5.0,virtualhost2,server1,,
